carriers,locs,techs,timesteps,carrier_con
biomass,Mainkofen,biomass,2023-01-18 00:00:00,-891.0375
biomass,Mainkofen,biomass,2023-01-18 01:00:00,-877.4125
biomass,Mainkofen,biomass,2023-01-18 02:00:00,-869.175
biomass,Mainkofen,biomass,2023-01-18 03:00:00,-892.28125
biomass,Mainkofen,biomass,2023-01-18 04:00:00,-917.3
biomass,Mainkofen,biomass,2023-01-18 05:00:00,-943.5125
biomass,Mainkofen,biomass,2023-01-18 06:00:00,-1026.3813
biomass,Mainkofen,biomass,2023-01-18 07:00:00,-1290.4125
biomass,Mainkofen,biomass,2023-01-18 08:00:00,-1392.4813
biomass,Mainkofen,biomass,2023-01-18 09:00:00,-1391.9313
biomass,Mainkofen,biomass,2023-01-18 10:00:00,-1330.5375
biomass,Mainkofen,biomass,2023-01-18 11:00:00,-1310.5938
biomass,Mainkofen,biomass,2023-01-18 12:00:00,-1257.2625
biomass,Mainkofen,biomass,2023-01-18 13:00:00,-1287.6938
biomass,Mainkofen,biomass,2023-01-18 14:00:00,-1309.4563
biomass,Mainkofen,biomass,2023-01-18 15:00:00,-1263.1125
biomass,Mainkofen,biomass,2023-01-18 16:00:00,-1185.0187
biomass,Mainkofen,biomass,2023-01-18 17:00:00,-1160.0812
biomass,Mainkofen,biomass,2023-01-18 18:00:00,-1101.0625
biomass,Mainkofen,biomass,2023-01-18 19:00:00,-1037.825
biomass,Mainkofen,biomass,2023-01-18 20:00:00,-1009.9
biomass,Mainkofen,biomass,2023-01-18 21:00:00,-960.7625
biomass,Mainkofen,biomass,2023-01-18 22:00:00,-926.44375
biomass,Mainkofen,biomass,2023-01-18 23:00:00,-910.4125
biomass,Mainkofen,biomass,2023-01-19 00:00:00,-898.1125
biomass,Mainkofen,biomass,2023-01-19 01:00:00,-880.44375
biomass,Mainkofen,biomass,2023-01-19 02:00:00,-874.95625
biomass,Mainkofen,biomass,2023-01-19 03:00:00,-892.7625
biomass,Mainkofen,biomass,2023-01-19 04:00:00,-899.74375
biomass,Mainkofen,biomass,2023-01-19 05:00:00,-968.8
biomass,Mainkofen,biomass,2023-01-19 06:00:00,-1036.7938
biomass,Mainkofen,biomass,2023-01-19 07:00:00,-1306.9875
biomass,Mainkofen,biomass,2023-01-19 08:00:00,-1440.55
biomass,Mainkofen,biomass,2023-01-19 09:00:00,-1432.5438
biomass,Mainkofen,biomass,2023-01-19 10:00:00,-1343.2313
biomass,Mainkofen,biomass,2023-01-19 11:00:00,-1307.6188
biomass,Mainkofen,biomass,2023-01-19 12:00:00,-1261.675
biomass,Mainkofen,biomass,2023-01-19 13:00:00,-1269.7313
biomass,Mainkofen,biomass,2023-01-19 14:00:00,-1263.4062
biomass,Mainkofen,biomass,2023-01-19 15:00:00,-1256.975
biomass,Mainkofen,biomass,2023-01-19 16:00:00,-1194.5
biomass,Mainkofen,biomass,2023-01-19 17:00:00,-1197.65
biomass,Mainkofen,biomass,2023-01-19 18:00:00,-1140.575
biomass,Mainkofen,biomass,2023-01-19 19:00:00,-1057.3313
biomass,Mainkofen,biomass,2023-01-19 20:00:00,-1034.4062
biomass,Mainkofen,biomass,2023-01-19 21:00:00,-993.1625
biomass,Mainkofen,biomass,2023-01-19 22:00:00,-951.0625
biomass,Mainkofen,biomass,2023-01-19 23:00:00,-930.075
biomass,Mainkofen,biomass,2023-01-20 00:00:00,-913.45625
biomass,Mainkofen,biomass,2023-01-20 01:00:00,-907.1125
biomass,Mainkofen,biomass,2023-01-20 02:00:00,-905.60625
biomass,Mainkofen,biomass,2023-01-20 03:00:00,-895.85625
biomass,Mainkofen,biomass,2023-01-20 04:00:00,-914.25625
biomass,Mainkofen,biomass,2023-01-20 05:00:00,-973.9375
biomass,Mainkofen,biomass,2023-01-20 06:00:00,-1045.0625
biomass,Mainkofen,biomass,2023-01-20 07:00:00,-1305.725
biomass,Mainkofen,biomass,2023-01-20 08:00:00,-1402.7375
biomass,Mainkofen,biomass,2023-01-20 09:00:00,-1419.4188
biomass,Mainkofen,biomass,2023-01-20 10:00:00,-1332.8125
biomass,Mainkofen,biomass,2023-01-20 11:00:00,-1275.3312
biomass,Mainkofen,biomass,2023-01-20 12:00:00,-1203.9188
biomass,Mainkofen,biomass,2023-01-20 13:00:00,-1162.2562
biomass,Mainkofen,biomass,2023-01-20 14:00:00,-1168.45
biomass,Mainkofen,biomass,2023-01-20 15:00:00,-1108.9438
biomass,Mainkofen,biomass,2023-01-20 16:00:00,-1087.7062
biomass,Mainkofen,biomass,2023-01-20 17:00:00,-1128.125
biomass,Mainkofen,biomass,2023-01-20 18:00:00,-1088.8313
biomass,Mainkofen,biomass,2023-01-20 19:00:00,-1043.1437
biomass,Mainkofen,biomass,2023-01-20 20:00:00,-1030.3813
biomass,Mainkofen,biomass,2023-01-20 21:00:00,-995.93125
biomass,Mainkofen,biomass,2023-01-20 22:00:00,-960.90625
biomass,Mainkofen,biomass,2023-01-20 23:00:00,-935.825
biomass,Mainkofen,biomass,2023-01-21 00:00:00,-907.56875
biomass,Mainkofen,biomass,2023-01-21 01:00:00,-900.83125
biomass,Mainkofen,biomass,2023-01-21 02:00:00,-900.79375
biomass,Mainkofen,biomass,2023-01-21 03:00:00,-908.6125
biomass,Mainkofen,biomass,2023-01-21 04:00:00,-913.50625
biomass,Mainkofen,biomass,2023-01-21 05:00:00,-953.0375
biomass,Mainkofen,biomass,2023-01-21 06:00:00,-994.6375
biomass,Mainkofen,biomass,2023-01-21 07:00:00,-1134.2687
biomass,Mainkofen,biomass,2023-01-21 08:00:00,-1144.3125
biomass,Mainkofen,biomass,2023-01-21 09:00:00,-1161.475
biomass,Mainkofen,biomass,2023-01-21 10:00:00,-1102.8937
biomass,Mainkofen,biomass,2023-01-21 11:00:00,-1051.325
biomass,Mainkofen,biomass,2023-01-21 12:00:00,-1077.5187
biomass,Mainkofen,biomass,2023-01-21 13:00:00,-1081.3312
biomass,Mainkofen,biomass,2023-01-21 14:00:00,-1092.3563
biomass,Mainkofen,biomass,2023-01-21 15:00:00,-1038.7562
biomass,Mainkofen,biomass,2023-01-21 16:00:00,-1031.8812
biomass,Mainkofen,biomass,2023-01-21 17:00:00,-1075.1
biomass,Mainkofen,biomass,2023-01-21 18:00:00,-1079.2438
biomass,Mainkofen,biomass,2023-01-21 19:00:00,-1046.9437
biomass,Mainkofen,biomass,2023-01-21 20:00:00,-1013.775
biomass,Mainkofen,biomass,2023-01-21 21:00:00,-979.9875
biomass,Mainkofen,biomass,2023-01-21 22:00:00,-943.625
biomass,Mainkofen,biomass,2023-01-21 23:00:00,-922.5125
biomass,Mainkofen,biomass,2023-01-22 00:00:00,-912.83125
biomass,Mainkofen,biomass,2023-01-22 01:00:00,-904.075
biomass,Mainkofen,biomass,2023-01-22 02:00:00,-896.025
biomass,Mainkofen,biomass,2023-01-22 03:00:00,-897.8625
biomass,Mainkofen,biomass,2023-01-22 04:00:00,-899.3125
biomass,Mainkofen,biomass,2023-01-22 05:00:00,-940.05625
biomass,Mainkofen,biomass,2023-01-22 06:00:00,-998.65625
biomass,Mainkofen,biomass,2023-01-22 07:00:00,-1122.3625
biomass,Mainkofen,biomass,2023-01-22 08:00:00,-1117.5437
biomass,Mainkofen,biomass,2023-01-22 09:00:00,-1140.4625
biomass,Mainkofen,biomass,2023-01-22 10:00:00,-1099.3438
biomass,Mainkofen,biomass,2023-01-22 11:00:00,-1068.9687
biomass,Mainkofen,biomass,2023-01-22 12:00:00,-1057.4688
biomass,Mainkofen,biomass,2023-01-22 13:00:00,-1076.2313
biomass,Mainkofen,biomass,2023-01-22 14:00:00,-1042.5125
biomass,Mainkofen,biomass,2023-01-22 15:00:00,-1013.4
biomass,Mainkofen,biomass,2023-01-22 16:00:00,-1006.35
biomass,Mainkofen,biomass,2023-01-22 17:00:00,-1073.35
biomass,Mainkofen,biomass,2023-01-22 18:00:00,-1050.3937
biomass,Mainkofen,biomass,2023-01-22 19:00:00,-1013.4313
biomass,Mainkofen,biomass,2023-01-22 20:00:00,-993.06875
biomass,Mainkofen,biomass,2023-01-22 21:00:00,-957.85625
biomass,Mainkofen,biomass,2023-01-22 22:00:00,-934.04375
biomass,Mainkofen,biomass,2023-01-22 23:00:00,-917.4
biomass,Mainkofen,biomass,2023-01-23 00:00:00,-898.08125
biomass,Mainkofen,biomass,2023-01-23 01:00:00,-893.0
biomass,Mainkofen,biomass,2023-01-23 02:00:00,-887.51875
biomass,Mainkofen,biomass,2023-01-23 03:00:00,-881.13125
biomass,Mainkofen,biomass,2023-01-23 04:00:00,-907.2
biomass,Mainkofen,biomass,2023-01-23 05:00:00,-952.90625
biomass,Mainkofen,biomass,2023-01-23 06:00:00,-1039.9937
biomass,Mainkofen,biomass,2023-01-23 07:00:00,-1329.9
biomass,Mainkofen,biomass,2023-01-23 08:00:00,-1434.9312
biomass,Mainkofen,biomass,2023-01-23 09:00:00,-1423.1062
biomass,Mainkofen,biomass,2023-01-23 10:00:00,-1369.5187
biomass,Mainkofen,biomass,2023-01-23 11:00:00,-1304.4375
biomass,Mainkofen,biomass,2023-01-23 12:00:00,-1241.375
biomass,Mainkofen,biomass,2023-01-23 13:00:00,-1241.5
biomass,Mainkofen,biomass,2023-01-23 14:00:00,-1244.1875
biomass,Mainkofen,biomass,2023-01-23 15:00:00,-1242.3625
biomass,Mainkofen,biomass,2023-01-23 16:00:00,-1168.4062
biomass,Mainkofen,biomass,2023-01-23 17:00:00,-1132.7812
biomass,Mainkofen,biomass,2023-01-23 18:00:00,-1101.1313
biomass,Mainkofen,biomass,2023-01-23 19:00:00,-1057.95
biomass,Mainkofen,biomass,2023-01-23 20:00:00,-1011.2375
biomass,Mainkofen,biomass,2023-01-23 21:00:00,-958.65625
biomass,Mainkofen,biomass,2023-01-23 22:00:00,-923.01875
biomass,Mainkofen,biomass,2023-01-23 23:00:00,-908.31875
biomass,Mainkofen,biomass,2023-01-24 00:00:00,-882.825
biomass,Mainkofen,biomass,2023-01-24 01:00:00,-875.91875
biomass,Mainkofen,biomass,2023-01-24 02:00:00,-886.7875
biomass,Mainkofen,biomass,2023-01-24 03:00:00,-878.05625
biomass,Mainkofen,biomass,2023-01-24 04:00:00,-911.05
biomass,Mainkofen,biomass,2023-01-24 05:00:00,-933.76875
biomass,Mainkofen,biomass,2023-01-24 06:00:00,-1050.3188
biomass,Mainkofen,biomass,2023-01-24 07:00:00,-1270.5312
biomass,Mainkofen,biomass,2023-01-24 08:00:00,-1389.7812
biomass,Mainkofen,biomass,2023-01-24 09:00:00,-1400.0813
biomass,Mainkofen,biomass,2023-01-24 10:00:00,-1317.0375
biomass,Mainkofen,biomass,2023-01-24 11:00:00,-1294.5
biomass,Mainkofen,biomass,2023-01-24 12:00:00,-1248.75
biomass,Mainkofen,biomass,2023-01-24 13:00:00,-1229.8
biomass,Mainkofen,biomass,2023-01-24 14:00:00,-1225.3688
biomass,Mainkofen,biomass,2023-01-24 15:00:00,-1191.0687
biomass,Mainkofen,biomass,2023-01-24 16:00:00,-1114.825
biomass,Mainkofen,biomass,2023-01-24 17:00:00,-1106.6125
biomass,Mainkofen,biomass,2023-01-24 18:00:00,-1082.225
biomass,Mainkofen,biomass,2023-01-24 19:00:00,-1028.5875
biomass,Mainkofen,biomass,2023-01-24 20:00:00,-979.6
biomass,Mainkofen,biomass,2023-01-24 21:00:00,-944.84375
biomass,Mainkofen,biomass,2023-01-24 22:00:00,-926.975
biomass,Mainkofen,biomass,2023-01-24 23:00:00,-888.75
biomass,Mainkofen,biomass,2023-01-25 00:00:00,-884.55
biomass,Mainkofen,biomass,2023-01-25 01:00:00,-869.25
biomass,Mainkofen,biomass,2023-01-25 02:00:00,-880.63125
biomass,Mainkofen,biomass,2023-01-25 03:00:00,-879.525
biomass,Mainkofen,biomass,2023-01-25 04:00:00,-899.43125
biomass,Mainkofen,biomass,2023-01-25 05:00:00,-976.9625
biomass,Mainkofen,biomass,2023-01-25 06:00:00,-1040.7125
biomass,Mainkofen,biomass,2023-01-25 07:00:00,-1283.0812
biomass,Mainkofen,biomass,2023-01-25 08:00:00,-1418.1125
biomass,Mainkofen,biomass,2023-01-25 09:00:00,-1458.4062
biomass,Mainkofen,biomass,2023-01-25 10:00:00,-1389.15
biomass,Mainkofen,biomass,2023-01-25 11:00:00,-1351.9437
biomass,Mainkofen,biomass,2023-01-25 12:00:00,-1337.8312
biomass,Mainkofen,biomass,2023-01-25 13:00:00,-1333.7812
biomass,Mainkofen,biomass,2023-01-25 14:00:00,-1324.5812
biomass,Mainkofen,biomass,2023-01-25 15:00:00,-1270.9
biomass,Mainkofen,biomass,2023-01-25 16:00:00,-1208.575
biomass,Mainkofen,biomass,2023-01-25 17:00:00,-1168.3437
biomass,Mainkofen,biomass,2023-01-25 18:00:00,-1147.3063
biomass,Mainkofen,biomass,2023-01-25 19:00:00,-1076.9937
biomass,Mainkofen,biomass,2023-01-25 20:00:00,-1042.375
biomass,Mainkofen,biomass,2023-01-25 21:00:00,-971.675
biomass,Mainkofen,biomass,2023-01-25 22:00:00,-943.075
biomass,Mainkofen,biomass,2023-01-25 23:00:00,-925.69375
biomass,Mainkofen,biomass,2023-01-26 00:00:00,-904.575
biomass,Mainkofen,biomass,2023-01-26 01:00:00,-908.51875
biomass,Mainkofen,biomass,2023-01-26 02:00:00,-907.88125
biomass,Mainkofen,biomass,2023-01-26 03:00:00,-907.43125
biomass,Mainkofen,biomass,2023-01-26 04:00:00,-920.775
biomass,Mainkofen,biomass,2023-01-26 05:00:00,-966.95
biomass,Mainkofen,biomass,2023-01-26 06:00:00,-1055.1687
biomass,Mainkofen,biomass,2023-01-26 07:00:00,-1286.6188
biomass,Mainkofen,biomass,2023-01-26 08:00:00,-1394.9
biomass,Mainkofen,biomass,2023-01-26 09:00:00,-1449.9688
biomass,Mainkofen,biomass,2023-01-26 10:00:00,-1393.7312
biomass,Mainkofen,biomass,2023-01-26 11:00:00,-1398.225
biomass,Mainkofen,biomass,2023-01-26 12:00:00,-1365.5312
biomass,Mainkofen,biomass,2023-01-26 13:00:00,-1355.7437
biomass,Mainkofen,biomass,2023-01-26 14:00:00,-1324.325
biomass,Mainkofen,biomass,2023-01-26 15:00:00,-1312.475
biomass,Mainkofen,biomass,2023-01-26 16:00:00,-1264.8063
biomass,Mainkofen,biomass,2023-01-26 17:00:00,-1197.125
biomass,Mainkofen,biomass,2023-01-26 18:00:00,-1157.25
biomass,Mainkofen,biomass,2023-01-26 19:00:00,-1103.8625
biomass,Mainkofen,biomass,2023-01-26 20:00:00,-1058.35
biomass,Mainkofen,biomass,2023-01-26 21:00:00,-1000.1438
biomass,Mainkofen,biomass,2023-01-26 22:00:00,-973.01875
biomass,Mainkofen,biomass,2023-01-26 23:00:00,-947.54375
biomass,Mainkofen,biomass,2023-01-27 00:00:00,-933.43125
biomass,Mainkofen,biomass,2023-01-27 01:00:00,-920.35625
biomass,Mainkofen,biomass,2023-01-27 02:00:00,-919.875
biomass,Mainkofen,biomass,2023-01-27 03:00:00,-914.625
biomass,Mainkofen,biomass,2023-01-27 04:00:00,-928.5625
biomass,Mainkofen,biomass,2023-01-27 05:00:00,-985.475
biomass,Mainkofen,biomass,2023-01-27 06:00:00,-1061.65
biomass,Mainkofen,biomass,2023-01-27 07:00:00,-1300.6437
biomass,Mainkofen,biomass,2023-01-27 08:00:00,-1391.0312
biomass,Mainkofen,biomass,2023-01-27 09:00:00,-1404.0375
biomass,Mainkofen,biomass,2023-01-27 10:00:00,-1338.8563
biomass,Mainkofen,biomass,2023-01-27 11:00:00,-1311.2938
biomass,Mainkofen,biomass,2023-01-27 12:00:00,-1231.1875
biomass,Mainkofen,biomass,2023-01-27 13:00:00,-1210.0687
biomass,Mainkofen,biomass,2023-01-27 14:00:00,-1162.4125
biomass,Mainkofen,biomass,2023-01-27 15:00:00,-1122.3687
biomass,Mainkofen,biomass,2023-01-27 16:00:00,-1083.6437
biomass,Mainkofen,biomass,2023-01-27 17:00:00,-1139.4187
biomass,Mainkofen,biomass,2023-01-27 18:00:00,-1104.2812
biomass,Mainkofen,biomass,2023-01-27 19:00:00,-1048.9875
biomass,Mainkofen,biomass,2023-01-27 20:00:00,-1035.175
biomass,Mainkofen,biomass,2023-01-27 21:00:00,-1012.0625
biomass,Mainkofen,biomass,2023-01-27 22:00:00,-972.525
biomass,Mainkofen,biomass,2023-01-27 23:00:00,-943.35625
biomass,Mainkofen,biomass,2023-01-28 00:00:00,-914.09375
biomass,Mainkofen,biomass,2023-01-28 01:00:00,-897.33125
biomass,Mainkofen,biomass,2023-01-28 02:00:00,-904.89375
biomass,Mainkofen,biomass,2023-01-28 03:00:00,-901.975
biomass,Mainkofen,biomass,2023-01-28 04:00:00,-905.40625
biomass,Mainkofen,biomass,2023-01-28 05:00:00,-954.025
biomass,Mainkofen,biomass,2023-01-28 06:00:00,-1010.8438
biomass,Mainkofen,biomass,2023-01-28 07:00:00,-1101.5438
biomass,Mainkofen,biomass,2023-01-28 08:00:00,-1136.1375
biomass,Mainkofen,biomass,2023-01-28 09:00:00,-1168.2
biomass,Mainkofen,biomass,2023-01-28 10:00:00,-1104.1375
biomass,Mainkofen,biomass,2023-01-28 11:00:00,-1078.675
biomass,Mainkofen,biomass,2023-01-28 12:00:00,-1077.0375
biomass,Mainkofen,biomass,2023-01-28 13:00:00,-1089.6562
biomass,Mainkofen,biomass,2023-01-28 14:00:00,-1073.0063
biomass,Mainkofen,biomass,2023-01-28 15:00:00,-1016.1
biomass,Mainkofen,biomass,2023-01-28 16:00:00,-1010.0375
biomass,Mainkofen,biomass,2023-01-28 17:00:00,-1073.2563
biomass,Mainkofen,biomass,2023-01-28 18:00:00,-1056.2062
biomass,Mainkofen,biomass,2023-01-28 19:00:00,-1050.2375
biomass,Mainkofen,biomass,2023-01-28 20:00:00,-1017.2438
biomass,Mainkofen,biomass,2023-01-28 21:00:00,-980.075
biomass,Mainkofen,biomass,2023-01-28 22:00:00,-937.925
biomass,Mainkofen,biomass,2023-01-28 23:00:00,-931.25625
biomass,Mainkofen,biomass,2023-01-29 00:00:00,-919.4125
biomass,Mainkofen,biomass,2023-01-29 01:00:00,-918.33125
biomass,Mainkofen,biomass,2023-01-29 02:00:00,-918.63125
biomass,Mainkofen,biomass,2023-01-29 03:00:00,-913.81875
biomass,Mainkofen,biomass,2023-01-29 04:00:00,-916.6125
biomass,Mainkofen,biomass,2023-01-29 05:00:00,-957.01875
biomass,Mainkofen,biomass,2023-01-29 06:00:00,-1019.1625
biomass,Mainkofen,biomass,2023-01-29 07:00:00,-1084.2
biomass,Mainkofen,biomass,2023-01-29 08:00:00,-1103.5
biomass,Mainkofen,biomass,2023-01-29 09:00:00,-1176.825
biomass,Mainkofen,biomass,2023-01-29 10:00:00,-1097.8187
biomass,Mainkofen,biomass,2023-01-29 11:00:00,-1084.3
biomass,Mainkofen,biomass,2023-01-29 12:00:00,-1074.275
biomass,Mainkofen,biomass,2023-01-29 13:00:00,-1109.0688
biomass,Mainkofen,biomass,2023-01-29 14:00:00,-1070.1
biomass,Mainkofen,biomass,2023-01-29 15:00:00,-1011.0438
biomass,Mainkofen,biomass,2023-01-29 16:00:00,-1038.7812
biomass,Mainkofen,biomass,2023-01-29 17:00:00,-1081.3875
biomass,Mainkofen,biomass,2023-01-29 18:00:00,-1052.5375
biomass,Mainkofen,biomass,2023-01-29 19:00:00,-1028.275
biomass,Mainkofen,biomass,2023-01-29 20:00:00,-1001.3313
biomass,Mainkofen,biomass,2023-01-29 21:00:00,-977.35
biomass,Mainkofen,biomass,2023-01-29 22:00:00,-949.9875
biomass,Mainkofen,biomass,2023-01-29 23:00:00,-938.425
biomass,Mainkofen,biomass,2023-01-30 00:00:00,-932.39375
biomass,Mainkofen,biomass,2023-01-30 01:00:00,-931.40625
biomass,Mainkofen,biomass,2023-01-30 02:00:00,-910.3
biomass,Mainkofen,biomass,2023-01-30 03:00:00,-893.65
biomass,Mainkofen,biomass,2023-01-30 04:00:00,-925.2375
biomass,Mainkofen,biomass,2023-01-30 05:00:00,-967.63125
biomass,Mainkofen,biomass,2023-01-30 06:00:00,-1048.625
biomass,Mainkofen,biomass,2023-01-30 07:00:00,-1315.7
biomass,Mainkofen,biomass,2023-01-30 08:00:00,-1428.7938
biomass,Mainkofen,biomass,2023-01-30 09:00:00,-1442.15
biomass,Mainkofen,biomass,2023-01-30 10:00:00,-1419.5938
biomass,Mainkofen,biomass,2023-01-30 11:00:00,-1353.5
biomass,Mainkofen,biomass,2023-01-30 12:00:00,-1350.3625
biomass,Mainkofen,biomass,2023-01-30 13:00:00,-1326.3187
biomass,Mainkofen,biomass,2023-01-30 14:00:00,-1298.3687
biomass,Mainkofen,biomass,2023-01-30 15:00:00,-1251.5938
biomass,Mainkofen,biomass,2023-01-30 16:00:00,-1191.4437
biomass,Mainkofen,biomass,2023-01-30 17:00:00,-1139.1188
biomass,Mainkofen,biomass,2023-01-30 18:00:00,-1107.2687
biomass,Mainkofen,biomass,2023-01-30 19:00:00,-1069.4
biomass,Mainkofen,biomass,2023-01-30 20:00:00,-1019.6688
biomass,Mainkofen,biomass,2023-01-30 21:00:00,-978.95
biomass,Mainkofen,biomass,2023-01-30 22:00:00,-940.475
biomass,Mainkofen,biomass,2023-01-30 23:00:00,-918.11875
biomass,Mainkofen,biomass,2023-01-31 00:00:00,-901.6125
biomass,Mainkofen,biomass,2023-01-31 01:00:00,-896.43125
biomass,Mainkofen,biomass,2023-01-31 02:00:00,-867.975
biomass,Mainkofen,biomass,2023-01-31 03:00:00,-844.8625
biomass,Mainkofen,biomass,2023-01-31 04:00:00,-890.75
biomass,Mainkofen,biomass,2023-01-31 05:00:00,-977.825
biomass,Mainkofen,biomass,2023-01-31 06:00:00,-1050.9812
biomass,Mainkofen,biomass,2023-01-31 07:00:00,-1327.0
biomass,Mainkofen,biomass,2023-01-31 08:00:00,-1441.9625
biomass,Mainkofen,biomass,2023-01-31 09:00:00,-1486.5187
biomass,Mainkofen,biomass,2023-01-31 10:00:00,-1408.7437
biomass,Mainkofen,biomass,2023-01-31 11:00:00,-1352.7188
biomass,Mainkofen,biomass,2023-01-31 12:00:00,-1313.3125
biomass,Mainkofen,biomass,2023-01-31 13:00:00,-1318.2625
biomass,Mainkofen,biomass,2023-01-31 14:00:00,-1257.4438
biomass,Mainkofen,biomass,2023-01-31 15:00:00,-1266.9813
biomass,Mainkofen,biomass,2023-01-31 16:00:00,-1203.6937
biomass,Mainkofen,biomass,2023-01-31 17:00:00,-1181.5812
biomass,Mainkofen,biomass,2023-01-31 18:00:00,-1130.0
biomass,Mainkofen,biomass,2023-01-31 19:00:00,-1031.4562
biomass,Mainkofen,biomass,2023-01-31 20:00:00,-1030.6813
biomass,Mainkofen,biomass,2023-01-31 21:00:00,-984.95625
biomass,Mainkofen,biomass,2023-01-31 22:00:00,-954.79375
biomass,Mainkofen,biomass,2023-01-31 23:00:00,-940.90625
biomass,Mainkofen,biomass,2023-02-01 00:00:00,-906.68125
biomass,Mainkofen,biomass,2023-02-01 01:00:00,-896.4625
biomass,Mainkofen,biomass,2023-02-01 02:00:00,-874.35
biomass,Mainkofen,biomass,2023-02-01 03:00:00,-879.8375
biomass,Mainkofen,biomass,2023-02-01 04:00:00,-914.375
biomass,Mainkofen,biomass,2023-02-01 05:00:00,-958.8625
biomass,Mainkofen,biomass,2023-02-01 06:00:00,-1022.0375
biomass,Mainkofen,biomass,2023-02-01 07:00:00,-1281.2563
biomass,Mainkofen,biomass,2023-02-01 08:00:00,-1384.2687
biomass,Mainkofen,biomass,2023-02-01 09:00:00,-1446.65
biomass,Mainkofen,biomass,2023-02-01 10:00:00,-1386.075
biomass,Mainkofen,biomass,2023-02-01 11:00:00,-1323.1
biomass,Mainkofen,biomass,2023-02-01 12:00:00,-1298.4938
biomass,Mainkofen,biomass,2023-02-01 13:00:00,-1292.8625
biomass,Mainkofen,biomass,2023-02-01 14:00:00,-1309.05
biomass,Mainkofen,biomass,2023-02-01 15:00:00,-1263.7
biomass,Mainkofen,biomass,2023-02-01 16:00:00,-1216.8875
biomass,Mainkofen,biomass,2023-02-01 17:00:00,-1180.9875
biomass,Mainkofen,biomass,2023-02-01 18:00:00,-1135.5938
biomass,Mainkofen,biomass,2023-02-01 19:00:00,-1084.2375
biomass,Mainkofen,biomass,2023-02-01 20:00:00,-1049.7188
biomass,Mainkofen,biomass,2023-02-01 21:00:00,-1000.4313
biomass,Mainkofen,biomass,2023-02-01 22:00:00,-968.55
biomass,Mainkofen,biomass,2023-02-01 23:00:00,-946.8625
biomass,Mainkofen,biomass,2023-02-02 00:00:00,-919.9375
biomass,Mainkofen,biomass,2023-02-02 01:00:00,-919.1
biomass,Mainkofen,biomass,2023-02-02 02:00:00,-908.675
biomass,Mainkofen,biomass,2023-02-02 03:00:00,-911.3
biomass,Mainkofen,biomass,2023-02-02 04:00:00,-928.49375
biomass,Mainkofen,biomass,2023-02-02 05:00:00,-988.3375
biomass,Mainkofen,biomass,2023-02-02 06:00:00,-1058.3687
biomass,Mainkofen,biomass,2023-02-02 07:00:00,-1297.0625
biomass,Mainkofen,biomass,2023-02-02 08:00:00,-1415.4562
biomass,Mainkofen,biomass,2023-02-02 09:00:00,-1395.9563
biomass,Mainkofen,biomass,2023-02-02 10:00:00,-1358.2687
biomass,Mainkofen,biomass,2023-02-02 11:00:00,-1320.2625
biomass,Mainkofen,biomass,2023-02-02 12:00:00,-1269.225
biomass,Mainkofen,biomass,2023-02-02 13:00:00,-1268.0813
biomass,Mainkofen,biomass,2023-02-02 14:00:00,-1251.0938
biomass,Mainkofen,biomass,2023-02-02 15:00:00,-1198.75
biomass,Mainkofen,biomass,2023-02-02 16:00:00,-1157.1875
biomass,Mainkofen,biomass,2023-02-02 17:00:00,-1109.8125
biomass,Mainkofen,biomass,2023-02-02 18:00:00,-1120.4937
biomass,Mainkofen,biomass,2023-02-02 19:00:00,-1077.5063
biomass,Mainkofen,biomass,2023-02-02 20:00:00,-1036.8125
biomass,Mainkofen,biomass,2023-02-02 21:00:00,-982.21875
biomass,Mainkofen,biomass,2023-02-02 22:00:00,-946.8125
biomass,Mainkofen,biomass,2023-02-02 23:00:00,-912.8625
biomass,Mainkofen,biomass,2023-02-03 00:00:00,-891.9125
biomass,Mainkofen,biomass,2023-02-03 01:00:00,-885.3375
biomass,Mainkofen,biomass,2023-02-03 02:00:00,-878.69375
biomass,Mainkofen,biomass,2023-02-03 03:00:00,-881.31875
biomass,Mainkofen,biomass,2023-02-03 04:00:00,-891.95625
biomass,Mainkofen,biomass,2023-02-03 05:00:00,-940.8125
biomass,Mainkofen,biomass,2023-02-03 06:00:00,-1010.65
biomass,Mainkofen,biomass,2023-02-03 07:00:00,-1236.4375
